61.9 , 23.85
61.8 , 23.93
61.7 , 24.0
61.6 , 24.08
61.5 , 24.16
61.4 , 24.23
61.3 , 24.31
61.2 , 24.38
61.1 , 24.46
61.0 , 24.53
60.9 , 24.61
60.8 , 24.69
60.7 , 24.76
60.6 , 24.84
60.5 , 24.92
60.4 , 24.99
60.3 , 25.07
60.2 , 25.15
60.1 , 25.22
60.0 , 25.3
59.9 , 25.38
59.8 , 25.45
59.7 , 25.53
59.6 , 25.61
59.5 , 25.69
59.4 , 25.76
59.3 , 25.84
59.2 , 25.92
59.1 , 26.0
59.0 , 26.08
58.9 , 26.15
58.8 , 26.23
58.7 , 26.31
58.6 , 26.39
58.5 , 26.47
58.4 , 26.55
58.3 , 26.62
58.2 , 26.7
58.1 , 26.78
58.0 , 26.86
57.9 , 26.94
57.8 , 27.02
57.7 , 27.1
57.6 , 27.18
57.5 , 27.26
57.4 , 27.34
57.3 , 27.42
57.2 , 27.5
57.1 , 27.58
57.0 , 27.66
56.9 , 27.74
56.8 , 27.82
56.7 , 27.9
56.6 , 27.98
56.5 , 28.06
56.4 , 28.14
56.3 , 28.22
56.2 , 28.3
56.1 , 28.38
56.0 , 28.46
55.9 , 28.54
55.8 , 28.63
55.7 , 28.71
55.6 , 28.79
55.5 , 28.87
55.4 , 28.95
55.3 , 29.04
55.2 , 29.12
55.1 , 29.2
55.0 , 29.28
54.9 , 29.36
54.8 , 29.45
54.7 , 29.53
54.6 , 29.61
54.5 , 29.7
54.4 , 29.78
54.3 , 29.86
54.2 , 29.94
54.1 , 30.03
54.0 , 30.11
53.9 , 30.2
53.8 , 30.28
53.7 , 30.36
53.6 , 30.45
53.5 , 30.53
53.4 , 30.62
53.3 , 30.7
53.2 , 30.78
53.1 , 30.87
53.0 , 30.95
52.9 , 31.04
52.8 , 31.12
52.7 , 31.21
52.6 , 31.29
52.5 , 31.38
52.4 , 31.46
52.3 , 31.55
52.2 , 31.64
52.1 , 31.72
52.0 , 31.81
51.9 , 31.89
51.8 , 31.98
51.7 , 32.07
51.6 , 32.15
51.5 , 32.24
51.4 , 32.33
51.3 , 32.41
51.2 , 32.5
51.1 , 32.59
51.0 , 32.68
50.9 , 32.76
50.8 , 32.85
50.7 , 32.94
50.6 , 33.03
50.5 , 33.11
50.4 , 33.2
50.3 , 33.29
50.2 , 33.38
50.1 , 33.47
50.0 , 33.56
49.9 , 33.65
49.8 , 33.73
49.7 , 33.82
49.6 , 33.91
49.5 , 34.0
49.4 , 34.09
49.3 , 34.18
49.2 , 34.27
49.1 , 34.36
49.0 , 34.45
48.9 , 34.54
48.8 , 34.63
48.7 , 34.72
48.6 , 34.81
48.5 , 34.91
48.4 , 35.0
48.3 , 35.09
48.2 , 35.18
48.1 , 35.27
48.0 , 35.36
47.9 , 35.45
47.8 , 35.55
47.7 , 35.64
47.6 , 35.73
47.5 , 35.82
47.4 , 35.92
47.3 , 36.01
47.2 , 36.1
47.1 , 36.19
47.0 , 36.29
46.9 , 36.38
46.8 , 36.47
46.7 , 36.57
46.6 , 36.66
46.5 , 36.76
46.4 , 36.85
46.3 , 36.94
46.2 , 37.04
46.1 , 37.13
46.0 , 37.23
45.9 , 37.32
45.8 , 37.42
45.7 , 37.51
45.6 , 37.61
45.5 , 37.71
45.4 , 37.8
45.3 , 37.9
45.2 , 37.99
45.1 , 38.09
45.0 , 38.19
44.9 , 38.28
44.8 , 38.38
44.7 , 38.48
44.6 , 38.58
44.5 , 38.67
44.4 , 38.77
44.3 , 38.87
44.2 , 38.97
44.1 , 39.06
44.0 , 39.16
43.9 , 39.26
43.8 , 39.36
43.7 , 39.46
43.6 , 39.56
43.5 , 39.66
43.4 , 39.76
43.3 , 39.86
43.2 , 39.96
43.1 , 40.06
43.0 , 40.16
42.9 , 40.26
42.8 , 40.36
42.7 , 40.46
42.6 , 40.56
42.5 , 40.66
42.4 , 40.76
42.3 , 40.86
42.2 , 40.97
42.1 , 41.07
42.0 , 41.17
41.9 , 41.27
41.8 , 41.37
41.7 , 41.48
41.6 , 41.58
41.5 , 41.68
41.4 , 41.79
41.3 , 41.89
41.2 , 41.99
41.1 , 42.1
41.0 , 42.2
40.9 , 42.31
40.8 , 42.41
40.7 , 42.52
40.6 , 42.62
40.5 , 42.73
40.4 , 42.83
40.3 , 42.94
40.2 , 43.04
40.1 , 43.15
40.0 , 43.26
39.9 , 43.36
39.8 , 43.47
39.7 , 43.58
39.6 , 43.68
39.5 , 43.79
39.4 , 43.9
39.3 , 44.01
39.2 , 44.12
39.1 , 44.22
39.0 , 44.33
38.9 , 44.44
38.8 , 44.55
38.7 , 44.66
38.6 , 44.77
38.5 , 44.88
38.4 , 44.99
38.3 , 45.1
38.2 , 45.21
38.1 , 45.32
38.0 , 45.43
37.9 , 45.54
37.8 , 45.66
37.7 , 45.77
37.6 , 45.88
37.5 , 45.99
37.4 , 46.1
37.3 , 46.22
37.2 , 46.33
37.1 , 46.44
37.0 , 46.56
36.9 , 46.67
36.8 , 46.78
36.7 , 46.9
36.6 , 47.01
36.5 , 47.13
36.4 , 47.24
36.3 , 47.36
36.2 , 47.47
36.1 , 47.59
36.0 , 47.71
35.9 , 47.82
35.8 , 47.94
35.7 , 48.06
35.6 , 48.17
35.5 , 48.29
35.4 , 48.41
35.3 , 48.53
35.2 , 48.65
35.1 , 48.76
35.0 , 48.88
34.9 , 49.0
34.8 , 49.12
34.7 , 49.24
34.6 , 49.36
34.5 , 49.48
34.4 , 49.6
34.3 , 49.73
34.2 , 49.85
34.1 , 49.97
34.0 , 50.09
33.9 , 50.21
33.8 , 50.33
33.7 , 50.46
33.6 , 50.58
33.5 , 50.7
33.4 , 50.83
33.3 , 50.95
33.2 , 51.08
33.1 , 51.2
33.0 , 51.33
32.9 , 51.45
32.8 , 51.58
32.7 , 51.7
32.6 , 51.83
32.5 , 51.96
32.4 , 52.08
32.3 , 52.21
32.2 , 52.34
32.1 , 52.47
32.0 , 52.6
31.9 , 52.72
31.8 , 52.85
31.7 , 52.98
31.6 , 53.11
31.5 , 53.24
31.4 , 53.37
31.3 , 53.5
31.2 , 53.64
31.1 , 53.77
31.0 , 53.9
30.9 , 54.03
30.8 , 54.16
30.7 , 54.3
30.6 , 54.43
30.5 , 54.56
30.4 , 54.7
30.3 , 54.83
30.2 , 54.97
30.1 , 55.1
30.0 , 55.24
29.9 , 55.38
29.8 , 55.51
29.7 , 55.65
29.6 , 55.79
29.5 , 55.92
29.4 , 56.06
29.3 , 56.2
29.2 , 56.34
29.1 , 56.48
29.0 , 56.62
28.9 , 56.76
28.8 , 56.9
28.7 , 57.04
28.6 , 57.18
28.5 , 57.33
28.4 , 57.47
28.3 , 57.61
28.2 , 57.75
28.1 , 57.9
28.0 , 58.04
27.9 , 58.19
27.8 , 58.33
27.7 , 58.48
27.6 , 58.62
27.5 , 58.77
27.4 , 58.92
27.3 , 59.06
27.2 , 59.21
27.1 , 59.36
27.0 , 59.51
26.9 , 59.66
26.8 , 59.81
26.7 , 59.96
26.6 , 60.11
26.5 , 60.26
26.4 , 60.41
26.3 , 60.56
26.2 , 60.72
26.1 , 60.87
26.0 , 61.02
25.9 , 61.18
25.8 , 61.33
25.7 , 61.49
25.6 , 61.65
25.5 , 61.8
25.4 , 61.96
25.3 , 62.12
25.2 , 62.27
25.1 , 62.43
25.0 , 62.59
24.9 , 62.75
24.8 , 62.91
24.7 , 63.07
24.6 , 63.24
24.5 , 63.4
24.4 , 63.56
24.3 , 63.72
24.2 , 63.89
24.1 , 64.05
24.0 , 64.22
23.9 , 64.38
23.8 , 64.55
23.7 , 64.72
23.6 , 64.88
23.5 , 65.05
23.4 , 65.22
23.3 , 65.39
23.2 , 65.56
23.1 , 65.73
23.0 , 65.9
22.9 , 66.08
22.8 , 66.25
22.7 , 66.42
22.6 , 66.6
22.5 , 66.77
22.4 , 66.95
22.3 , 67.12
22.2 , 67.3
22.1 , 67.48
22.0 , 67.66
21.9 , 67.84
21.8 , 68.02
21.7 , 68.2
21.6 , 68.38
21.5 , 68.56
21.4 , 68.74
21.3 , 68.93
21.2 , 69.11
21.1 , 69.3
21.0 , 69.48
20.9 , 69.67
20.8 , 69.86
20.7 , 70.05
20.6 , 70.23
20.5 , 70.42
20.4 , 70.62
20.3 , 70.81
20.2 , 71.0
20.1 , 71.19
20.0 , 71.39
19.9 , 71.58
19.8 , 71.78
19.7 , 71.98
19.6 , 72.18
19.5 , 72.37
19.4 , 72.57
19.3 , 72.78
19.2 , 72.98
19.1 , 73.18
19.0 , 73.38
18.9 , 73.59
18.8 , 73.79
18.7 , 74.0
18.6 , 74.21
18.5 , 74.42
18.4 , 74.63
18.3 , 74.84
18.2 , 75.05
18.1 , 75.26
18.0 , 75.48
17.9 , 75.69
17.8 , 75.91
17.7 , 76.13
17.6 , 76.34
17.5 , 76.56
17.4 , 76.78
17.3 , 77.01
17.2 , 77.23
17.1 , 77.45
17.0 , 77.68
16.9 , 77.91
16.8 , 78.13
16.7 , 78.36
16.6 , 78.59
16.5 , 78.83
16.4 , 79.06
16.3 , 79.29
16.2 , 79.53
16.1 , 79.77
16.0 , 80.0
15.9 , 80.24
15.8 , 80.48
15.7 , 80.73
15.6 , 80.97
15.5 , 81.22
15.4 , 81.46
15.3 , 81.71
15.2 , 81.96
15.1 , 82.21
15.0 , 82.47
14.9 , 82.72
14.8 , 82.98
14.7 , 83.24
14.6 , 83.5
14.5 , 83.76
14.4 , 84.02
14.3 , 84.28
14.2 , 84.55
14.1 , 84.82
14.0 , 85.09
13.9 , 85.36
13.8 , 85.63
13.7 , 85.91
13.6 , 86.19
13.5 , 86.46
13.4 , 86.75
13.3 , 87.03
13.2 , 87.31
13.1 , 87.6
13.0 , 87.89
12.9 , 88.18
12.8 , 88.47
12.7 , 88.77
12.6 , 89.07
12.5 , 89.37
12.4 , 89.67
12.3 , 89.97
12.2 , 90.28
12.1 , 90.59
12.0 , 90.9
11.9 , 91.22
11.8 , 91.53
11.7 , 91.85
11.6 , 92.17
11.5 , 92.5
11.4 , 92.82
11.3 , 93.15
11.2 , 93.49
11.1 , 93.82
11.0 , 94.16
10.9 , 94.5
10.8 , 94.84
10.7 , 95.19
10.6 , 95.54
10.5 , 95.9
10.4 , 96.25
10.3 , 96.61
10.2 , 96.97
10.1 , 97.34
10.0 , 97.71
9.9 , 98.08
9.8 , 98.46
9.7 , 98.84
9.6 , 99.23
9.5 , 99.62
9.4 , 100.01
9.3 , 100.4
9.2 , 100.81
9.1 , 101.21
9.0 , 101.62
8.9 , 102.03
8.8 , 102.45
8.7 , 102.87
8.6 , 103.3
8.5 , 103.73
8.4 , 104.17
8.3 , 104.61
8.2 , 105.06
8.1 , 105.51
8.0 , 105.97
7.9 , 106.43
7.8 , 106.9
7.7 , 107.37
7.6 , 107.85
7.5 , 108.34
7.4 , 108.83
7.3 , 109.33
7.2 , 109.84
7.1 , 110.35
7.0 , 110.87
6.9 , 111.4
6.8 , 111.93
6.7 , 112.47
6.6 , 113.02
6.5 , 113.58
6.4 , 114.15
6.3 , 114.72
6.2 , 115.31
6.1 , 115.9
6.0 , 116.5
5.9 , 117.11
5.8 , 117.74
5.7 , 118.37
5.6 , 119.01
5.5 , 119.67
5.4 , 120.34
5.3 , 121.02
5.2 , 121.71
5.1 , 122.41
5.0 , 123.13
4.9 , 123.86
4.8 , 124.61
4.7 , 125.37
4.6 , 126.15
4.5 , 126.95
4.4 , 127.76
4.3 , 128.59
4.2 , 129.44
4.1 , 130.31
4.0 , 131.2
3.9 , 132.12
3.8 , 133.05
3.7 , 134.01
3.6 , 135.0
3.5 , 136.02
3.4 , 137.06
3.3 , 138.13
3.2 , 139.24
3.1 , 140.38
3.0 , 141.56
2.9 , 142.78
2.8 , 144.03
2.7 , 145.34
2.6 , 146.69
2.5 , 148.1
2.4 , 149.56
2.3 , 151.08
2.2 , 152.67
2.1 , 154.34
2.0 , 156.08
1.9 , 157.91
1.8 , 159.84
1.7 , 161.88
1.6 , 164.04
1.5 , 166.34
1.4 , 168.8
1.3 , 171.44
1.2 , 174.29
1.1 , 177.39
1.0 , 180.77
