100.0 , 0.0
99.9 , 0.22
99.8 , 0.43
99.7 , 0.65
99.6 , 0.87
99.5 , 1.08
99.4 , 1.3
99.3 , 1.51
99.2 , 1.73
99.1 , 1.95
99.0 , 2.16
98.9 , 2.38
98.8 , 2.6
98.7 , 2.81
98.6 , 3.03
98.5 , 3.25
98.4 , 3.46
98.3 , 3.68
98.2 , 3.9
98.1 , 4.11
98.0 , 4.33
97.9 , 4.55
97.8 , 4.77
97.7 , 4.98
97.6 , 5.2
97.5 , 5.42
97.4 , 5.63
97.3 , 5.85
97.2 , 6.07
97.1 , 6.29
97.0 , 6.5
96.9 , 6.72
96.8 , 6.94
96.7 , 7.15
96.6 , 7.37
96.5 , 7.59
96.4 , 7.81
96.3 , 8.02
96.2 , 8.24
96.1 , 8.46
96.0 , 8.68
95.9 , 8.9
95.8 , 9.11
95.7 , 9.33
95.6 , 9.55
95.5 , 9.77
95.4 , 9.98
95.3 , 10.2
95.2 , 10.42
95.1 , 10.64
95.0 , 10.86
94.9 , 11.07
94.8 , 11.29
94.7 , 11.51
94.6 , 11.73
94.5 , 11.95
94.4 , 12.17
94.3 , 12.38
94.2 , 12.6
94.1 , 12.82
94.0 , 13.04
93.9 , 13.26
93.8 , 13.48
93.7 , 13.69
93.6 , 13.91
93.5 , 14.13
93.4 , 14.35
93.3 , 14.57
93.2 , 14.79
93.1 , 15.01
93.0 , 15.23
92.9 , 15.44
92.8 , 15.66
92.7 , 15.88
92.6 , 16.1
92.5 , 16.32
92.4 , 16.54
92.3 , 16.76
92.2 , 16.98
92.1 , 17.2
92.0 , 17.42
91.9 , 17.64
91.8 , 17.86
91.7 , 18.07
91.6 , 18.29
91.5 , 18.51
91.4 , 18.73
91.3 , 18.95
91.2 , 19.17
91.1 , 19.39
91.0 , 19.61
90.9 , 19.83
90.8 , 20.05
90.7 , 20.27
90.6 , 20.49
90.5 , 20.71
90.4 , 20.93
90.3 , 21.15
90.2 , 21.37
90.1 , 21.59
90.0 , 21.81
89.9 , 22.03
89.8 , 22.25
89.7 , 22.47
89.6 , 22.69
89.5 , 22.91
89.4 , 23.13
89.3 , 23.35
89.2 , 23.57
89.1 , 23.79
89.0 , 24.01
88.9 , 24.23
88.8 , 24.46
88.7 , 24.68
88.6 , 24.9
88.5 , 25.12
88.4 , 25.34
88.3 , 25.56
88.2 , 25.78
88.1 , 26.0
88.0 , 26.22
87.9 , 26.44
87.8 , 26.66
87.7 , 26.89
87.6 , 27.11
87.5 , 27.33
87.4 , 27.55
87.3 , 27.77
87.2 , 27.99
87.1 , 28.21
87.0 , 28.44
86.9 , 28.66
86.8 , 28.88
86.7 , 29.1
86.6 , 29.32
86.5 , 29.54
86.4 , 29.76
86.3 , 29.99
86.2 , 30.21
86.1 , 30.43
86.0 , 30.65
85.9 , 30.87
85.8 , 31.1
85.7 , 31.32
85.6 , 31.54
85.5 , 31.76
85.4 , 31.99
85.3 , 32.21
85.2 , 32.43
85.1 , 32.65
85.0 , 32.87
84.9 , 33.1
84.8 , 33.32
84.7 , 33.54
84.6 , 33.76
84.5 , 33.99
84.4 , 34.21
84.3 , 34.43
84.2 , 34.66
84.1 , 34.88
84.0 , 35.1
83.9 , 35.32
83.8 , 35.55
83.7 , 35.77
83.6 , 35.99
83.5 , 36.22
83.4 , 36.44
83.3 , 36.66
83.2 , 36.89
83.1 , 37.11
83.0 , 37.33
82.9 , 37.56
82.8 , 37.78
82.7 , 38.0
82.6 , 38.23
82.5 , 38.45
82.4 , 38.68
82.3 , 38.9
82.2 , 39.12
82.1 , 39.35
82.0 , 39.57
81.9 , 39.79
81.8 , 40.02
81.7 , 40.24
81.6 , 40.47
81.5 , 40.69
81.4 , 40.92
81.3 , 41.14
81.2 , 41.36
81.1 , 41.59
81.0 , 41.81
80.9 , 42.04
80.8 , 42.26
80.7 , 42.49
80.6 , 42.71
80.5 , 42.94
80.4 , 43.16
80.3 , 43.39
80.2 , 43.61
80.1 , 43.84
80.0 , 44.06
79.9 , 44.29
79.8 , 44.51
79.7 , 44.74
79.6 , 44.96
79.5 , 45.19
79.4 , 45.41
79.3 , 45.64
79.2 , 45.86
79.1 , 46.09
79.0 , 46.31
78.9 , 46.54
78.8 , 46.77
78.7 , 46.99
78.6 , 47.22
78.5 , 47.44
78.4 , 47.67
78.3 , 47.89
78.2 , 48.12
78.1 , 48.35
78.0 , 48.57
77.9 , 48.8
77.8 , 49.03
77.7 , 49.25
77.6 , 49.48
77.5 , 49.7
77.4 , 49.93
77.3 , 50.16
77.2 , 50.38
77.1 , 50.61
77.0 , 50.84
76.9 , 51.06
76.8 , 51.29
76.7 , 51.52
76.6 , 51.75
76.5 , 51.97
76.4 , 52.2
76.3 , 52.43
76.2 , 52.65
76.1 , 52.88
76.0 , 53.11
75.9 , 53.34
75.8 , 53.56
75.7 , 53.79
75.6 , 54.02
75.5 , 54.25
75.4 , 54.47
75.3 , 54.7
75.2 , 54.93
75.1 , 55.16
75.0 , 55.39
74.9 , 55.61
74.8 , 55.84
74.7 , 56.07
74.6 , 56.3
74.5 , 56.53
74.4 , 56.75
74.3 , 56.98
74.2 , 57.21
74.1 , 57.44
74.0 , 57.67
73.9 , 57.9
73.8 , 58.13
73.7 , 58.36
73.6 , 58.58
73.5 , 58.81
73.4 , 59.04
73.3 , 59.27
73.2 , 59.5
73.1 , 59.73
73.0 , 59.96
72.9 , 60.19
72.8 , 60.42
72.7 , 60.65
72.6 , 60.88
72.5 , 61.11
72.4 , 61.34
72.3 , 61.57
72.2 , 61.79
72.1 , 62.02
72.0 , 62.25
71.9 , 62.48
71.8 , 62.71
71.7 , 62.94
71.6 , 63.18
71.5 , 63.41
71.4 , 63.64
71.3 , 63.87
71.2 , 64.1
71.1 , 64.33
71.0 , 64.56
70.9 , 64.79
70.8 , 65.02
70.7 , 65.25
70.6 , 65.48
70.5 , 65.71
70.4 , 65.94
70.3 , 66.17
70.2 , 66.41
70.1 , 66.64
70.0 , 66.87
69.9 , 67.1
69.8 , 67.33
69.7 , 67.56
69.6 , 67.79
69.5 , 68.03
69.4 , 68.26
69.3 , 68.49
69.2 , 68.72
69.1 , 68.95
69.0 , 69.19
68.9 , 69.42
68.8 , 69.65
68.7 , 69.88
68.6 , 70.11
68.5 , 70.35
68.4 , 70.58
68.3 , 70.81
68.2 , 71.04
68.1 , 71.28
68.0 , 71.51
67.9 , 71.74
67.8 , 71.98
67.7 , 72.21
67.6 , 72.44
67.5 , 72.68
67.4 , 72.91
67.3 , 73.14
67.2 , 73.38
67.1 , 73.61
67.0 , 73.84
66.9 , 74.08
66.8 , 74.31
66.7 , 74.54
66.6 , 74.78
66.5 , 75.01
66.4 , 75.25
66.3 , 75.48
66.2 , 75.71
66.1 , 75.95
66.0 , 76.18
65.9 , 76.42
65.8 , 76.65
65.7 , 76.89
65.6 , 77.12
65.5 , 77.36
65.4 , 77.59
65.3 , 77.83
65.2 , 78.06
65.1 , 78.3
65.0 , 78.53
64.9 , 78.77
64.8 , 79.0
64.7 , 79.24
64.6 , 79.47
64.5 , 79.71
64.4 , 79.94
64.3 , 80.18
64.2 , 80.42
64.1 , 80.65
64.0 , 80.89
63.9 , 81.12
63.8 , 81.36
63.7 , 81.6
63.6 , 81.83
63.5 , 82.07
63.4 , 82.31
63.3 , 82.54
63.2 , 82.78
63.1 , 83.02
63.0 , 83.25
62.9 , 83.49
62.8 , 83.73
62.7 , 83.96
62.6 , 84.2
62.5 , 84.44
62.4 , 84.68
62.3 , 84.91
62.2 , 85.15
62.1 , 85.39
62.0 , 85.63
61.9 , 85.87
61.8 , 86.1
61.7 , 86.34
61.6 , 86.58
61.5 , 86.82
61.4 , 87.06
61.3 , 87.3
61.2 , 87.53
61.1 , 87.77
61.0 , 88.01
60.9 , 88.25
60.8 , 88.49
60.7 , 88.73
60.6 , 88.97
60.5 , 89.21
60.4 , 89.45
60.3 , 89.69
60.2 , 89.92
60.1 , 90.16
60.0 , 90.4
59.9 , 90.64
59.8 , 90.88
59.7 , 91.12
59.6 , 91.36
59.5 , 91.6
59.4 , 91.84
59.3 , 92.09
59.2 , 92.33
59.1 , 92.57
59.0 , 92.81
58.9 , 93.05
58.8 , 93.29
58.7 , 93.53
58.6 , 93.77
58.5 , 94.01
58.4 , 94.25
58.3 , 94.5
58.2 , 94.74
58.1 , 94.98
58.0 , 95.22
57.9 , 95.46
57.8 , 95.7
57.7 , 95.95
57.6 , 96.19
57.5 , 96.43
57.4 , 96.67
57.3 , 96.92
57.2 , 97.16
57.1 , 97.4
57.0 , 97.64
56.9 , 97.89
56.8 , 98.13
56.7 , 98.37
56.6 , 98.62
56.5 , 98.86
56.4 , 99.1
56.3 , 99.35
56.2 , 99.59
56.1 , 99.83
56.0 , 100.08
55.9 , 100.32
55.8 , 100.57
55.7 , 100.81
55.6 , 101.06
55.5 , 101.3
55.4 , 101.54
55.3 , 101.79
55.2 , 102.03
55.1 , 102.28
55.0 , 102.52
54.9 , 102.77
54.8 , 103.01
54.7 , 103.26
54.6 , 103.51
54.5 , 103.75
54.4 , 104.0
54.3 , 104.24
54.2 , 104.49
54.1 , 104.73
54.0 , 104.98
53.9 , 105.23
53.8 , 105.47
53.7 , 105.72
53.6 , 105.97
53.5 , 106.21
53.4 , 106.46
53.3 , 106.71
53.2 , 106.96
53.1 , 107.2
53.0 , 107.45
52.9 , 107.7
52.8 , 107.95
52.7 , 108.19
52.6 , 108.44
52.5 , 108.69
52.4 , 108.94
52.3 , 109.19
52.2 , 109.44
52.1 , 109.68
52.0 , 109.93
51.9 , 110.18
51.8 , 110.43
51.7 , 110.68
51.6 , 110.93
51.5 , 111.18
51.4 , 111.43
51.3 , 111.68
51.2 , 111.93
51.1 , 112.18
51.0 , 112.43
50.9 , 112.68
50.8 , 112.93
50.7 , 113.18
50.6 , 113.43
50.5 , 113.68
50.4 , 113.93
50.3 , 114.18
50.2 , 114.43
50.1 , 114.69
50.0 , 114.94
49.9 , 115.19
49.8 , 115.44
49.7 , 115.69
49.6 , 115.94
49.5 , 116.2
49.4 , 116.45
49.3 , 116.7
49.2 , 116.95
49.1 , 117.21
49.0 , 117.46
48.9 , 117.71
48.8 , 117.97
48.7 , 118.22
48.6 , 118.47
48.5 , 118.73
48.4 , 118.98
48.3 , 119.23
48.2 , 119.49
48.1 , 119.74
48.0 , 120.0
47.9 , 120.25
47.8 , 120.51
47.7 , 120.76
47.6 , 121.02
47.5 , 121.27
47.4 , 121.53
47.3 , 121.78
47.2 , 122.04
47.1 , 122.29
47.0 , 122.55
46.9 , 122.81
46.8 , 123.06
46.7 , 123.32
46.6 , 123.58
46.5 , 123.83
46.4 , 124.09
46.3 , 124.35
46.2 , 124.6
46.1 , 124.86
46.0 , 125.12
45.9 , 125.38
45.8 , 125.64
45.7 , 125.89
45.6 , 126.15
45.5 , 126.41
45.4 , 126.67
45.3 , 126.93
45.2 , 127.19
45.1 , 127.45
45.0 , 127.71
44.9 , 127.96
44.8 , 128.22
44.7 , 128.48
44.6 , 128.74
44.5 , 129.0
44.4 , 129.27
44.3 , 129.53
44.2 , 129.79
44.1 , 130.05
44.0 , 130.31
43.9 , 130.57
43.8 , 130.83
43.7 , 131.09
43.6 , 131.36
43.5 , 131.62
43.4 , 131.88
43.3 , 132.14
43.2 , 132.4
43.1 , 132.67
43.0 , 132.93
42.9 , 133.19
42.8 , 133.46
42.7 , 133.72
42.6 , 133.98
42.5 , 134.25
42.4 , 134.51
42.3 , 134.78
42.2 , 135.04
42.1 , 135.31
42.0 , 135.57
41.9 , 135.84
41.8 , 136.1
41.7 , 136.37
41.6 , 136.63
41.5 , 136.9
41.4 , 137.16
41.3 , 137.43
41.2 , 137.7
41.1 , 137.96
41.0 , 138.23
40.9 , 138.5
40.8 , 138.77
40.7 , 139.03
40.6 , 139.3
40.5 , 139.57
40.4 , 139.84
40.3 , 140.11
40.2 , 140.38
40.1 , 140.64
40.0 , 140.91
39.9 , 141.18
39.8 , 141.45
39.7 , 141.72
39.6 , 141.99
39.5 , 142.26
39.4 , 142.53
39.3 , 142.8
39.2 , 143.07
39.1 , 143.35
39.0 , 143.62
38.9 , 143.89
38.8 , 144.16
38.7 , 144.43
38.6 , 144.71
38.5 , 144.98
38.4 , 145.25
38.3 , 145.52
38.2 , 145.8
38.1 , 146.07
38.0 , 146.34
